[2019-04-12T00:09:43.281] [INFO] default - [::ffff:183.197.106.62 OPTIONS /dotLog 200 0ms][ HTTP/1.1 Mozilla/5.0 (Linux; Android 7.0; BND-AL10 Build/HONORBND-AL10; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.126 MQQBrowser/6.2 TBS/044606 Mobile Safari/537.36 MMWEBID/2914 MicroMessenger/7.0.3.1400(0x2700033C) Process/tools NetType/WIFI Language/zh_CN]
[2019-04-12T06:17:11.613] [INFO] default - [::ffff:42.53.163.247 OPTIONS /dotLog 200 1ms][ HTTP/1.1 Mozilla/5.0 (Linux; Android 5.0.2; vivo Y51 Build/LRX22G; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.126 MQQBrowser/6.2 TBS/044606 Mobile Safari/537.36 MMWEBID/1375 MicroMessenger/7.0.4.1400(0x27000413) Process/tools NetType/WIFI Language/zh_CN]
[2019-04-12T06:17:11.690] [INFO] default - [::ffff:42.53.163.247 POST /dotLog 200 5ms][http://mx99.kpbeauty.com.cn/customer HTTP/1.1 Mozilla/5.0 (Linux; Android 5.0.2; vivo Y51 Build/LRX22G; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.126 MQQBrowser/6.2 TBS/044606 Mobile Safari/537.36 MMWEBID/1375 MicroMessenger/7.0.4.1400(0x27000413) Process/tools NetType/WIFI Language/zh_CN]
[2019-04-12T06:38:08.552] [INFO] default - [::ffff:101.251.133.195 OPTIONS /dotLog 200 1ms][ HTTP/1.1 Mozilla/5.0 (Linux; Android 8.1.0; V1813A Build/O11019; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.126 MQQBrowser/6.2 TBS/044606 Mobile Safari/537.36 MMWEBID/4131 MicroMessenger/7.0.3.1400(0x2700033C) Process/tools NetType/WIFI Language/zh_CN]
[2019-04-12T06:38:08.806] [INFO] default - [::ffff:101.251.133.195 POST /dotLog 200 5ms][http://mx99.kpbeauty.com.cn/customer HTTP/1.1 Mozilla/5.0 (Linux; Android 8.1.0; V1813A Build/O11019; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.126 MQQBrowser/6.2 TBS/044606 Mobile Safari/537.36 MMWEBID/4131 MicroMessenger/7.0.3.1400(0x2700033C) Process/tools NetType/WIFI Language/zh_CN]
[2019-04-12T06:42:10.989] [INFO] default - [::ffff:223.104.176.5 OPTIONS /dotLog 200 1ms][ HTTP/1.1 Mozilla/5.0 (Linux; Android 8.0.0; LDN-AL00 Build/HUAWEILDN-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.126 MQQBrowser/6.2 TBS/044606 Mobile Safari/537.36 MMWEBID/1176 MicroMessenger/7.0.3.1400(0x2700033C) Process/tools NetType/4G Language/zh_CN]
[2019-04-12T06:42:11.114] [INFO] default - [::ffff:223.104.176.5 POST /dotLog 200 6ms][http://mx99.kpbeauty.com.cn/customer HTTP/1.1 Mozilla/5.0 (Linux; Android 8.0.0; LDN-AL00 Build/HUAWEILDN-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.126 MQQBrowser/6.2 TBS/044606 Mobile Safari/537.36 MMWEBID/1176 MicroMessenger/7.0.3.1400(0x2700033C) Process/tools NetType/4G Language/zh_CN]
[2019-04-12T06:51:06.513] [INFO] default - [::ffff:223.11.215.60 OPTIONS /dotLog 200 0ms][ HTTP/1.1 Mozilla/5.0 (Linux; Android 8.1.0; EML-AL00 Build/HUAWEIEML-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.126 MQQBrowser/6.2 TBS/044606 Mobile Safari/537.36 MMWEBID/3289 MicroMessenger/7.0.3.1400(0x2700033C) Process/tools NetType/WIFI Language/zh_CN]
[2019-04-12T06:51:06.585] [INFO] default - [::ffff:223.11.215.60 POST /dotLog 200 5ms][http://mx99.kpbeauty.com.cn/customer HTTP/1.1 Mozilla/5.0 (Linux; Android 8.1.0; EML-AL00 Build/HUAWEIEML-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.126 MQQBrowser/6.2 TBS/044606 Mobile Safari/537.36 MMWEBID/3289 MicroMessenger/7.0.3.1400(0x2700033C) Process/tools NetType/WIFI Language/zh_CN]
[2019-04-12T06:53:59.866] [INFO] default - [::ffff:223.11.215.60 OPTIONS /dotLog 200 0ms][ HTTP/1.1 Mozilla/5.0 (Linux; Android 8.1.0; EML-AL00 Build/HUAWEIEML-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.126 MQQBrowser/6.2 TBS/044606 Mobile Safari/537.36 MMWEBID/6960 MicroMessenger/7.0.3.1400(0x2700033C) Process/tools NetType/WIFI Language/zh_CN]
[2019-04-12T06:53:59.940] [INFO] default - [::ffff:223.11.215.60 POST /dotLog 200 6ms][http://mx99.kpbeauty.com.cn/customer HTTP/1.1 Mozilla/5.0 (Linux; Android 8.1.0; EML-AL00 Build/HUAWEIEML-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.126 MQQBrowser/6.2 TBS/044606 Mobile Safari/537.36 MMWEBID/6960 MicroMessenger/7.0.3.1400(0x2700033C) Process/tools NetType/WIFI Language/zh_CN]
[2019-04-12T07:07:31.872] [INFO] default - [::ffff:223.11.187.191 OPTIONS /dotLog 200 1ms][ HTTP/1.1 Mozilla/5.0 (Linux; Android 8.0.0; HUAWEI NXT-AL10 Build/HUAWEINXT-AL10; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.126 MQQBrowser/6.2 TBS/044606 Mobile Safari/537.36 MMWEBID/3725 MicroMessenger/7.0.3.1400(0x2700033C) Process/tools NetType/WIFI Language/zh_CN]
[2019-04-12T07:07:31.964] [INFO] default - [::ffff:223.11.187.191 POST /dotLog 200 5ms][http://mx99.kpbeauty.com.cn/customer HTTP/1.1 Mozilla/5.0 (Linux; Android 8.0.0; HUAWEI NXT-AL10 Build/HUAWEINXT-AL10; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.126 MQQBrowser/6.2 TBS/044606 Mobile Safari/537.36 MMWEBID/3725 MicroMessenger/7.0.3.1400(0x2700033C) Process/tools NetType/WIFI Language/zh_CN]
[2019-04-12T07:57:57.442] [INFO] default - [::ffff:196.52.43.62 GET / 200 2ms][ HTTP/1.0 Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3602.2 Safari/537.36]
[2019-04-12T08:16:55.185] [INFO] default - [::ffff:117.136.23.36 OPTIONS /dotLog 200 1ms][http://mx99.kpbeauty.com.cn/customer HTTP/1.1 Mozilla/5.0 (Linux; Android 8.1; EML-AL00 Build/HUAWEIEML-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044403 Mobile Safari/537.36 MMWEBID/7702 MicroMessenger/7.0.3.1400(0x2700033C) Process/tools NetType/4G Language/zh_CN]
[2019-04-12T08:16:55.300] [INFO] default - [::ffff:117.136.23.36 POST /dotLog 200 6ms][http://mx99.kpbeauty.com.cn/customer HTTP/1.1 Mozilla/5.0 (Linux; Android 8.1; EML-AL00 Build/HUAWEIEML-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044403 Mobile Safari/537.36 MMWEBID/7702 MicroMessenger/7.0.3.1400(0x2700033C) Process/tools NetType/4G Language/zh_CN]
[2019-04-12T08:22:19.517] [INFO] default - [::ffff:119.98.220.169 OPTIONS /dotLog 200 0ms][http://mx99.kpbeauty.com.cn/customer HTTP/1.1 Mozilla/5.0 (Linux; Android 5.0; SM-G900P Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Mobile Safari/537.36]
[2019-04-12T08:22:43.671] [INFO] default - [::ffff:27.186.180.143 OPTIONS /dotLog 200 4ms][ HTTP/1.1 Mozilla/5.0 (Linux; Android 8.0.0; BLN-AL40 Build/HONORBLN-AL40; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.126 MQQBrowser/6.2 TBS/044606 Mobile Safari/537.36 MMWEBID/9386 MicroMessenger/7.0.3.1400(0x2700033C) Process/tools NetType/WIFI Language/zh_CN]
[2019-04-12T08:22:43.739] [INFO] default - [::ffff:27.186.180.143 POST /dotLog 200 5ms][http://mx99.kpbeauty.com.cn/customer HTTP/1.1 Mozilla/5.0 (Linux; Android 8.0.0; BLN-AL40 Build/HONORBLN-AL40; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.126 MQQBrowser/6.2 TBS/044606 Mobile Safari/537.36 MMWEBID/9386 MicroMessenger/7.0.3.1400(0x2700033C) Process/tools NetType/WIFI Language/zh_CN]
[2019-04-12T08:23:38.692] [INFO] default - [::ffff:27.186.180.143 OPTIONS /dotLog 200 1ms][ HTTP/1.1 Mozilla/5.0 (Linux; Android 8.0.0; BLN-AL40 Build/HONORBLN-AL40; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.126 MQQBrowser/6.2 TBS/044606 Mobile Safari/537.36 MMWEBID/9386 MicroMessenger/7.0.3.1400(0x2700033C) Process/tools NetType/WIFI Language/zh_CN]
[2019-04-12T08:23:38.764] [INFO] default - [::ffff:27.186.180.143 POST /dotLog 200 5ms][http://mx99.kpbeauty.com.cn/customer HTTP/1.1 Mozilla/5.0 (Linux; Android 8.0.0; BLN-AL40 Build/HONORBLN-AL40; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.126 MQQBrowser/6.2 TBS/044606 Mobile Safari/537.36 MMWEBID/9386 MicroMessenger/7.0.3.1400(0x2700033C) Process/tools NetType/WIFI Language/zh_CN]
[2019-04-12T08:25:32.088] [INFO] default - [::ffff:27.186.180.143 OPTIONS /dotLog 200 0ms][ HTTP/1.1 Mozilla/5.0 (Linux; Android 8.0.0; BLN-AL40 Build/HONORBLN-AL40; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.126 MQQBrowser/6.2 TBS/044606 Mobile Safari/537.36 MMWEBID/9386 MicroMessenger/7.0.3.1400(0x2700033C) Process/tools NetType/WIFI Language/zh_CN]
[2019-04-12T08:25:32.152] [INFO] default - [::ffff:27.186.180.143 POST /dotLog 200 5ms][http://mx99.kpbeauty.com.cn/customer HTTP/1.1 Mozilla/5.0 (Linux; Android 8.0.0; BLN-AL40 Build/HONORBLN-AL40; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.126 MQQBrowser/6.2 TBS/044606 Mobile Safari/537.36 MMWEBID/9386 MicroMessenger/7.0.3.1400(0x2700033C) Process/tools NetType/WIFI Language/zh_CN]
[2019-04-12T08:25:34.942] [INFO] default - [::ffff:27.186.180.143 POST /dotLog 200 6ms][http://mx99.kpbeauty.com.cn/customer HTTP/1.1 Mozilla/5.0 (Linux; Android 8.0.0; BLN-AL40 Build/HONORBLN-AL40; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.126 MQQBrowser/6.2 TBS/044606 Mobile Safari/537.36 MMWEBID/9386 MicroMessenger/7.0.3.1400(0x2700033C) Process/tools NetType/WIFI Language/zh_CN]
[2019-04-12T08:26:01.056] [INFO] default - [::ffff:182.203.161.250 OPTIONS /dotLog 200 0ms][ HTTP/1.1 Mozilla/5.0 (Linux; Android 8.0.0; RNE-AL00 Build/HUAWEIRNE-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.126 MQQBrowser/6.2 TBS/044606 Mobile Safari/537.36 MMWEBID/8679 MicroMessenger/7.0.3.1400(0x2700033C) Process/tools NetType/WIFI Language/zh_CN]
[2019-04-12T08:26:01.154] [INFO] default - [::ffff:182.203.161.250 POST /dotLog 200 6ms][http://mx99.kpbeauty.com.cn/customer HTTP/1.1 Mozilla/5.0 (Linux; Android 8.0.0; RNE-AL00 Build/HUAWEIRNE-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.126 MQQBrowser/6.2 TBS/044606 Mobile Safari/537.36 MMWEBID/8679 MicroMessenger/7.0.3.1400(0x2700033C) Process/tools NetType/WIFI Language/zh_CN]
[2019-04-12T08:29:13.078] [INFO] default - [::ffff:27.186.180.143 OPTIONS /dotLog 200 1ms][ HTTP/1.1 Mozilla/5.0 (Linux; Android 8.0.0; BLN-AL40 Build/HONORBLN-AL40; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.126 MQQBrowser/6.2 TBS/044606 Mobile Safari/537.36 MMWEBID/9386 MicroMessenger/7.0.3.1400(0x2700033C) Process/tools NetType/WIFI Language/zh_CN]
[2019-04-12T08:29:13.157] [INFO] default - [::ffff:27.186.180.143 POST /dotLog 200 9ms][http://mx99.kpbeauty.com.cn/customer HTTP/1.1 Mozilla/5.0 (Linux; Android 8.0.0; BLN-AL40 Build/HONORBLN-AL40; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.126 MQQBrowser/6.2 TBS/044606 Mobile Safari/537.36 MMWEBID/9386 MicroMessenger/7.0.3.1400(0x2700033C) Process/tools NetType/WIFI Language/zh_CN]
[2019-04-12T08:32:42.573] [INFO] default - [::ffff:27.186.180.143 OPTIONS /dotLog 200 1ms][ HTTP/1.1 Mozilla/5.0 (Linux; Android 8.0.0; BLN-AL40 Build/HONORBLN-AL40; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.126 MQQBrowser/6.2 TBS/044606 Mobile Safari/537.36 MMWEBID/9386 MicroMessenger/7.0.3.1400(0x2700033C) Process/tools NetType/WIFI Language/zh_CN]
[2019-04-12T08:32:42.637] [INFO] default - [::ffff:27.186.180.143 POST /dotLog 200 6ms][http://mx99.kpbeauty.com.cn/customer HTTP/1.1 Mozilla/5.0 (Linux; Android 8.0.0; BLN-AL40 Build/HONORBLN-AL40; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.126 MQQBrowser/6.2 TBS/044606 Mobile Safari/537.36 MMWEBID/9386 MicroMessenger/7.0.3.1400(0x2700033C) Process/tools NetType/WIFI Language/zh_CN]
[2019-04-12T08:32:44.097] [INFO] default - [::ffff:27.186.180.143 POST /dotLog 200 5ms][http://mx99.kpbeauty.com.cn/customer HTTP/1.1 Mozilla/5.0 (Linux; Android 8.0.0; BLN-AL40 Build/HONORBLN-AL40; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.126 MQQBrowser/6.2 TBS/044606 Mobile Safari/537.36 MMWEBID/9386 MicroMessenger/7.0.3.1400(0x2700033C) Process/tools NetType/WIFI Language/zh_CN]
[2019-04-12T08:41:31.259] [INFO] default - [::ffff:117.136.13.109 OPTIONS /dotLog 200 1ms][http://mx99.kpbeauty.com.cn/customer HTTP/1.1 Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16C101 MicroMessenger/7.0.3(0x17000321) NetType/4G Language/zh_CN]
[2019-04-12T08:41:31.368] [INFO] default - [::ffff:117.136.13.109 POST /dotLog 200 6ms][http://mx99.kpbeauty.com.cn/customer HTTP/1.1 Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16C101 MicroMessenger/7.0.3(0x17000321) NetType/4G Language/zh_CN]
[2019-04-12T08:41:32.782] [INFO] default - [::ffff:117.136.13.109 POST /dotLog 200 6ms][http://mx99.kpbeauty.com.cn/customer HTTP/1.1 Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16C101 MicroMessenger/7.0.3(0x17000321) NetType/4G Language/zh_CN]
[2019-04-12T08:41:54.600] [INFO] default - [::ffff:117.136.13.109 OPTIONS /dotLog 200 1ms][http://mx99.kpbeauty.com.cn/customer HTTP/1.1 Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16C101 MicroMessenger/7.0.3(0x17000321) NetType/4G Language/zh_CN]
[2019-04-12T08:41:54.729] [INFO] default - [::ffff:117.136.13.109 POST /dotLog 200 5ms][http://mx99.kpbeauty.com.cn/customer HTTP/1.1 Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16C101 MicroMessenger/7.0.3(0x17000321) NetType/4G Language/zh_CN]
[2019-04-12T08:42:00.861] [INFO] default - [::ffff:117.136.13.109 OPTIONS /dotLog 200 0ms][http://mx99.kpbeauty.com.cn/customer/ HTTP/1.1 Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16C101 MicroMessenger/7.0.3(0x17000321) NetType/4G Language/zh_CN]
[2019-04-12T08:42:00.950] [INFO] default - [::ffff:117.136.13.109 POST /dotLog 200 5ms][http://mx99.kpbeauty.com.cn/customer/ HTTP/1.1 Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16C101 MicroMessenger/7.0.3(0x17000321) NetType/4G Language/zh_CN]
[2019-04-12T08:42:01.616] [INFO] default - [::ffff:117.136.13.109 POST /dotLog 200 6ms][http://mx99.kpbeauty.com.cn/customer/ HTTP/1.1 Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16C101 MicroMessenger/7.0.3(0x17000321) NetType/4G Language/zh_CN]
[2019-04-12T09:09:25.360] [INFO] default - [::ffff:39.128.174.140 OPTIONS /dotLog 200 0ms][ HTTP/1.1 Mozilla/5.0 (Linux; Android 6.0.1; OPPO R9s Plus Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.126 MQQBrowser/6.2 TBS/044606 Mobile Safari/537.36 MMWEBID/7567 MicroMessenger/7.0.3.1400(0x2700033C) Process/tools NetType/WIFI Language/zh_CN]
[2019-04-12T09:09:25.449] [INFO] default - [::ffff:39.128.174.140 POST /dotLog 200 5ms][http://mx99.kpbeauty.com.cn/customer HTTP/1.1 Mozilla/5.0 (Linux; Android 6.0.1; OPPO R9s Plus Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.126 MQQBrowser/6.2 TBS/044606 Mobile Safari/537.36 MMWEBID/7567 MicroMessenger/7.0.3.1400(0x2700033C) Process/tools NetType/WIFI Language/zh_CN]
[2019-04-12T09:25:17.196] [INFO] default - [::ffff:125.36.186.83 OPTIONS /dotLog 200 0ms][ HTTP/1.1 Mozilla/5.0 (Linux; Android 8.1.0; PBAM00 Build/OPM1.171019.026; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/62.0.3202.84 Mobile Safari/537.36 MMWEBID/9876 MicroMessenger/7.0.3.1400(0x2700033C) Process/tools NetType/WIFI Language/zh_CN]
[2019-04-12T09:42:37.445] [INFO] default - [::ffff:106.112.75.37 OPTIONS /dotLog 200 0ms][ HTTP/1.1 Mozilla/5.0 (Linux; Android 8.0.0; PRA-AL00X Build/HONORPRA-AL00X; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.126 MQQBrowser/6.2 TBS/044606 Mobile Safari/537.36 MMWEBID/9525 MicroMessenger/7.0.3.1400(0x2700033C) Process/tools NetType/WIFI Language/zh_CN]
[2019-04-12T09:42:37.547] [INFO] default - [::ffff:106.112.75.37 POST /dotLog 200 6ms][http://mx99.kpbeauty.com.cn/customer HTTP/1.1 Mozilla/5.0 (Linux; Android 8.0.0; PRA-AL00X Build/HONORPRA-AL00X; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.126 MQQBrowser/6.2 TBS/044606 Mobile Safari/537.36 MMWEBID/9525 MicroMessenger/7.0.3.1400(0x2700033C) Process/tools NetType/WIFI Language/zh_CN]
